½ÃÁ¡,½Ã±º»êÁö,ÀÏÀÚ,Ç°Á¾,µµ¸Å°¡°Ý.¿ø.kg.,°Å·¡·®.Åæ.,°Å·¡±Ý¾×.¹é¸¸¿ø.,¸¶´Ã.¸éÀû..ha.,X10a´ç.»ý»ê·®..kg.,»ý»ê·®..Åæ.,X10a´ç.»ý»ê·®.Åæ,Æò±Õ,Æò±Õ±â¿Â..C.,ÀÏ°­¼ö·®.mm.,Æò±Õ.Ç³¼Ó.m.s.,ÇÕ°è.ÀÏÁ¶½Ã°£.hr.,Æò±Õ.Áö¸é¿Âµµ..C.,Æò±Õ.5cm.ÁöÁß¿Âµµ..C.
2019,ÆòÃ¢,2019-05-14,±ñ¸¶´Ã,3200,0.12,0.38,239,780,1865,0.78,0.1272,14.51436464,6.688888889,1.76519337,5.202762431,17.42928177,16.37292818
2019,ÆòÃ¢,2019-07-22,±ñ¸¶´Ã,3590,0.1,0.36,239,780,1865,0.78,0.1272,19.70718232,8.136,1.501104972,4.301657459,23.14861878,22.54143646
2019,ÆòÃ¢,2019-05-06,±ñ¸¶´Ã,3450,0.12,0.41,239,780,1865,0.78,0.1272,13.28342541,6.13220339,1.797790055,5.314917127,16.14972376,15.08453039
2019,È«Ãµ,2019-12-16,À°ÂÊ¸¶´Ã,2750,2,5.5,239,780,1865,0.78,1.957051282,4.892777778,7.283018868,1.714364641,4.553038674,6.451933702,6.618333333
2019,È«Ãµ,2019-11-09,±âÅ¸,5500,0.02,0.09,239,780,1865,0.78,1.957051282,8.918888889,7.703448276,1.541436464,4.162430939,10.82154696,11.07277778
2019,È«Ãµ,2019-08-26,±ñ¸¶´Ã,1375,2,2.75,239,780,1865,0.78,1.957051282,18.13093923,8.34,1.448066298,4.021546961,21.12099448,20.94861878
2019,È«Ãµ,2019-11-25,À°ÂÊ¸¶´Ã,2750,2,5.5,239,780,1865,0.78,1.957051282,6.905555556,7.822413793,1.605524862,4.319889503,8.672375691,8.842777778
2019,È«Ãµ,2019-11-13,±ñ¸¶´Ã,2750,2.2,6.05,239,780,1865,0.78,1.957051282,8.328333333,7.969642857,1.547513812,4.24198895,10.21657459,10.43055556
2019,È«Ãµ,2019-09-19,±ñ¸¶´Ã,2500,3,7.5,239,780,1865,0.78,1.957051282,15.75027624,7.512162162,1.482320442,3.780662983,18.18563536,18.29392265
2019,È«Ãµ,2019-12-19,À°ÂÊ¸¶´Ã,2750,2,5.5,239,780,1865,0.78,1.957051282,4.646111111,7.157407407,1.732044199,4.500552486,6.143093923,6.316111111
2019,È«Ãµ,2019-09-27,±ñ¸¶´Ã,2500,3,7.5,239,780,1865,0.78,1.957051282,14.7839779,7.581944444,1.484530387,3.720441989,17.08618785,17.2320442
2019,È«Ãµ,2019-09-30,±ñ¸¶´Ã,3000,2,6,239,780,1865,0.78,1.957051282,14.36464088,7.561111111,1.478453039,3.753038674,16.66353591,16.81491713
2019,È«Ãµ,2019-11-04,±ñ¸¶´Ã,2500,2.8,7,239,780,1865,0.78,1.957051282,9.73,8.324590164,1.513812155,4.055801105,11.6320442,11.86777778
2019,È«Ãµ,2019-12-17,À°ÂÊ¸¶´Ã,3250,2,6.5,239,780,1865,0.78,1.957051282,4.806111111,7.15,1.71878453,4.544198895,6.355248619,6.522222222
2019,È«Ãµ,2019-11-19,±ñ¸¶´Ã,2750,2.1,5.77,239,780,1865,0.78,1.957051282,7.626111111,7.805172414,1.554696133,4.220441989,9.460220994,9.656111111
2019,È«Ãµ,2019-11-05,±ñ¸¶´Ã,3000,2.2,6.6,239,780,1865,0.78,1.957051282,9.585555556,8.413333333,1.521546961,4.081767956,11.4718232,11.71388889
2019,È«Ãµ,2019-09-03,±ñ¸¶´Ã,2865,2.4,6.88,239,780,1865,0.78,1.957051282,17.45745856,8.155844156,1.441436464,3.814364641,20.18950276,20.20331492
2019,È«Ãµ,2019-08-08,±ñ¸¶´Ã,2500,2.4,6,239,780,1865,0.78,1.957051282,19.45359116,8.1875,1.470718232,4.214917127,22.78839779,22.34033149
2019,È«Ãµ,2019-09-24,±ñ¸¶´Ã,2500,2,5,239,780,1865,0.78,1.957051282,15.17569061,7.512328767,1.487845304,3.717127072,17.50607735,17.64309392
2019,È«Ãµ,2019-12-27,À°ÂÊ¸¶´Ã,3250,2,6.5,239,780,1865,0.78,1.957051282,4.324444444,5.681481481,1.794475138,4.713259669,5.77679558,5.878888889
2019,È«Ãµ,2019-12-10,±ñ¸¶´Ã,3250,2.4,7.8,239,780,1865,0.78,1.957051282,5.383888889,8.105769231,1.645856354,4.459116022,7.01160221,7.182777778
2019,È«Ãµ,2019-10-23,À°ÂÊ¸¶´Ã,2500,2,5,239,780,1865,0.78,1.957051282,11.28453039,8.374603175,1.53038674,4,13.35966851,13.56243094
2019,È«Ãµ,2019-09-11,±ñ¸¶´Ã,2500,1.6,4,239,780,1865,0.78,1.957051282,16.55690608,7.754666667,1.452486188,3.796132597,19.13535912,19.22320442
2019,È«Ãµ,2019-10-30,±ñ¸¶´Ã,3500,2,7,239,780,1865,0.78,1.957051282,10.39447514,8.32295082,1.512707182,4.067955801,12.41104972,12.56906077
2019,È«Ãµ,2019-10-16,±ñ¸¶´Ã,3000,2,6,239,780,1865,0.78,1.957051282,12.31823204,8.416176471,1.518232044,3.885635359,14.40828729,14.60718232
2019,È«Ãµ,2019-07-23,±ñ¸¶´Ã,4800,0.005,0.02,239,780,1865,0.78,1.957051282,19.67569061,8.245945946,1.500552486,4.28121547,23.13038674,22.53259669
2019,È«Ãµ,2019-07-05,±ñ¸¶´Ã,4000,0.4,1.6,239,780,1865,0.78,1.957051282,19.38729282,8.460526316,1.545303867,4.549171271,22.83370166,22.01436464
2019,È«Ãµ,2019-11-11,±ñ¸¶´Ã,2750,2,5.5,239,780,1865,0.78,1.957051282,8.605555556,7.838596491,1.549171271,4.193370166,10.50773481,10.74555556
2019,È«Ãµ,2019-07-30,±ñ¸¶´Ã,3350,1.6,5.36,239,780,1865,0.78,1.957051282,19.70828729,8.267605634,1.510497238,4.361878453,23.14640884,22.5718232
2019,È«Ãµ,2019-10-21,À°ÂÊ¸¶´Ã,2500,2,5,239,780,1865,0.78,1.957051282,11.57513812,8.259375,1.516022099,3.948618785,13.6558011,13.86740331
2019,È«Ãµ,2019-09-06,±ñ¸¶´Ã,2250,1,2.25,239,780,1865,0.78,1.957051282,17.12209945,7.76,1.457458564,3.844198895,19.78895028,19.84033149
2019,È«Ãµ,2019-12-11,À°ÂÊ¸¶´Ã,2750,2,5.5,239,780,1865,0.78,1.957051282,5.307777778,7.413461538,1.648066298,4.455248619,6.925966851,7.094444444
2019,È«Ãµ,2019-11-07,±ñ¸¶´Ã,3036,2.8,8.5,239,780,1865,0.78,1.957051282,9.267777778,7.574576271,1.538674033,4.139779006,11.16629834,11.41166667
2019,È«Ãµ,2019-08-23,±ñ¸¶´Ã,1375,2,2.75,239,780,1865,0.78,1.957051282,18.35856354,8.407894737,1.47679558,3.992265193,21.4,21.22099448
2019,È«Ãµ,2019-07-03,±âÅ¸,1600,1.6,2.56,239,780,1865,0.78,1.957051282,19.27845304,7.77027027,1.57679558,4.629834254,22.72596685,21.88176796
2019,È«Ãµ,2019-12-04,À°ÂÊ¸¶´Ã,2750,2,5.5,239,780,1865,0.78,1.957051282,6.047777778,8.203508772,1.628176796,4.325414365,7.68839779,7.852777778
2019,È«Ãµ,2019-10-29,±ñ¸¶´Ã,3500,2,7,239,780,1865,0.78,1.957051282,10.51767956,8.23442623,1.516022099,4.065745856,12.53535912,12.7
2019,È«Ãµ,2019-12-25,À°ÂÊ¸¶´Ã,3250,2.4,7.8,239,780,1865,0.78,1.957051282,4.396666667,5.741509434,1.78839779,4.683977901,5.867955801,5.981111111
2019,È«Ãµ,2019-10-10,±ñ¸¶´Ã,3000,3,9,239,780,1865,0.78,1.957051282,13.11878453,8.0125,1.49281768,3.75359116,15.22596685,15.42596685
2019,È«Ãµ,2019-10-11,±ñ¸¶´Ã,2500,2,5,239,780,1865,0.78,1.957051282,13.00110497,8.123943662,1.497790055,3.779005525,15.10994475,15.3038674
2019,È«Ãµ,2019-11-29,À°ÂÊ¸¶´Ã,3250,2.4,7.8,239,780,1865,0.78,1.957051282,6.511666667,8.55,1.608839779,4.307734807,8.216574586,8.38
2019,È«Ãµ,2019-10-07,±ñ¸¶´Ã,3000,1,3,239,780,1865,0.78,1.957051282,13.42154696,7.456338028,1.497790055,3.759668508,15.58618785,15.79558011
2019,È­Ãµ,2019-08-14,Ç²¸¶´Ã,2385,0.77,1.83,239,780,1865,0.78,0.77,19.11767956,7.986486486,1.467955801,4.134254144,22.33701657,21.98950276
2019,È¾¼º,2019-10-10,Ç²¸¶´Ã,1200,0.04,0.05,239,780,1865,0.78,0.04,13.11878453,8.0125,1.49281768,3.75359116,15.22596685,15.42596685
2020,°­¸ª,2020-06-04,Ç²¸¶´Ã,4084,0.02,0.08,236,1049,2476,1.049,0.230037037,17.12154696,10.9,1.827071823,5.728729282,20.32596685,19.40662983
2020,°­¸ª,2020-06-04,¸¶´ÃÂÐ,9222,0.07,0.67,236,1049,2476,1.049,0.230037037,17.12154696,10.9,1.827071823,5.728729282,20.32596685,19.40662983
2020,°­¸ª,2020-06-08,¸¶´ÃÂÐ,6406,0.03,0.22,236,1049,2476,1.049,0.230037037,17.44917127,11.23444444,1.864088398,5.624861878,20.67569061,19.76685083
2020,°­¸ª,2020-08-25,Ç²¸¶´Ã,4894,0.02,0.08,236,1049,2476,1.049,0.230037037,17.97900552,12.22125,1.564640884,4.877900552,21.40883978,20.69502762
2020,°­¸ª,2020-07-29,±ñ¸¶´Ã,6939,0.02,0.16,236,1049,2476,1.049,0.230037037,19.26353591,11.89659091,1.560220994,4.973480663,22.75911602,21.95690608
2020,°­¸ª,2020-07-06,±ñ¸¶´Ã,5884,0.04,0.25,236,1049,2476,1.049,0.230037037,19.03093923,11.32,1.76519337,5.18839779,22.37016575,21.52320442
2020,°­¸ª,2020-05-30,¸¶´ÃÂÐ,6600,0.002,0.01,236,1049,2476,1.049,0.230037037,16.54917127,10.23333333,1.868508287,5.816574586,19.72486188,18.81767956
2020,°­¸ª,2020-07-21,Ç²¸¶´Ã,4450,0.02,0.09,236,1049,2476,1.049,0.230037037,19.28342541,11.64555556,1.685635359,5.118232044,22.7320442,21.90055249
2020,°­¸ª,2020-06-19,¸¶´ÃÂÐ,3344,0.06,0.21,236,1049,2476,1.049,0.230037037,18.32872928,11.75978261,1.802762431,5.471823204,21.63370166,20.70165746
2020,°­¸ª,2020-09-29,Ç²¸¶´Ã,2400,0.01,0.03,236,1049,2476,1.049,0.230037037,13.40331492,13.47536232,1.593370166,4.392265193,15.83646409,15.96298343
2020,°­¸ª,2020-06-27,¸¶´ÃÂÐ,1300,0.04,0.05,236,1049,2476,1.049,0.230037037,18.60607735,11.78241758,1.790607735,5.349723757,21.95027624,21.07237569
2020,°­¸ª,2020-05-19,¸¶´ÃÂÐ,7200,0.03,0.23,236,1049,2476,1.049,0.230037037,15.16629834,10.50813953,1.91878453,5.719889503,18.15469613,17.27569061
2020,°­¸ª,2020-06-02,Ç²¸¶´Ã,4296,0.03,0.12,236,1049,2476,1.049,0.230037037,16.88066298,10.6255814,1.856906077,5.765745856,20.07900552,19.17348066
2020,°­¸ª,2020-06-22,Ç²¸¶´Ã,2594,0.2,0.52,236,1049,2476,1.049,0.230037037,18.43314917,11.87252747,1.785082873,5.444198895,21.7801105,20.86961326
2020,°­¸ª,2020-06-11,Ç²¸¶´Ã,3411,0.04,0.13,236,1049,2476,1.049,0.230037037,17.69226519,11.37391304,1.898895028,5.580110497,20.91381215,19.99779006
2020,°­¸ª,2020-06-13,Ç²¸¶´Ã,2139,0.03,0.07,236,1049,2476,1.049,0.230037037,17.8519337,11.14361702,1.877900552,5.529834254,21.09226519,20.16574586
2020,°­¸ª,2020-06-01,Ç²¸¶´Ã,4441,0.03,0.13,236,1049,2476,1.049,0.230037037,16.77679558,10.50804598,1.856906077,5.798342541,19.96740331,19.06022099
2020,°­¸ª,2020-06-18,¸¶´ÃÂÐ,3150,0.05,0.15,236,1049,2476,1.049,0.230037037,18.27071823,11.75978261,1.817127072,5.520994475,21.55801105,20.61933702
2020,°­¸ª,2020-06-03,Ç²¸¶´Ã,4138,0.06,0.25,236,1049,2476,1.049,0.230037037,16.9961326,10.6255814,1.831491713,5.774033149,20.20718232,19.28839779
2020,°­¸ª,2020-06-18,Ç²¸¶´Ã,2756,0.12,0.33,236,1049,2476,1.049,0.230037037,18.27071823,11.75978261,1.817127072,5.520994475,21.55801105,20.61933702
2020,°­¸ª,2020-09-05,±ñ¸¶´Ã,4998,2.3,11.5,236,1049,2476,1.049,0.230037037,16.78729282,12.38227848,1.543646409,4.61878453,19.92983425,19.45469613
2020,°­¸ª,2020-06-30,Ç²¸¶´Ã,3105,0.15,0.48,236,1049,2476,1.049,0.230037037,18.73093923,11.54193548,1.796685083,5.295027624,22.07237569,21.21049724
2020,°­¸ª,2020-04-21,±ñ¸¶´Ã,5556,0.009,0.05,236,1049,2476,1.049,0.230037037,11.72444444,5.4,1.967403315,6.14198895,14.60552486,13.75444444
2020,°­¸ª,2020-05-29,Ç²¸¶´Ã,3822,0.04,0.14,236,1049,2476,1.049,0.230037037,16.43259669,10.35116279,1.86961326,5.823756906,19.5961326,18.69171271
2020,°­¸ª,2020-06-19,Ç²¸¶´Ã,1800,0.04,0.07,236,1049,2476,1.049,0.230037037,18.32872928,11.75978261,1.802762431,5.471823204,21.63370166,20.70165746
2020,°­¸ª,2020-09-11,±ñ¸¶´Ã,6220,1,6.22,236,1049,2476,1.049,0.230037037,15.99116022,12.62597403,1.555248619,4.491712707,18.85027624,18.55082873
2020,°­¸ª,2020-05-28,Ç²¸¶´Ã,3600,0.02,0.07,236,1049,2476,1.049,0.230037037,16.29502762,10.32209302,1.871270718,5.797790055,19.44861878,18.55082873
2020,°­¸ª,2020-09-14,±ñ¸¶´Ã,5062,1,5.06,236,1049,2476,1.049,0.230037037,15.60276243,12.72857143,1.555248619,4.406077348,18.31823204,18.10773481
2020,°­¸ª,2020-06-24,Ç²¸¶´Ã,3420,0.02,0.07,236,1049,2476,1.049,0.230037037,18.50110497,11.87252747,1.784530387,5.408287293,21.86077348,20.96629834
2020,°­¸ª,2020-05-25,¸¶´ÃÂÐ,4900,0.004,0.02,236,1049,2476,1.049,0.230037037,15.91878453,10.54252874,1.875138122,5.713259669,19.02762431,18.14364641
2020,°­¸ª,2020-07-03,Ç²¸¶´Ã,1400,0.06,0.08,236,1049,2476,1.049,0.230037037,18.86243094,11.47741935,1.772928177,5.277900552,22.21712707,21.36077348
2020,°­¸ª,2020-04-28,±ñ¸¶´Ã,4750,0.02,0.11,236,1049,2476,1.049,0.230037037,12.49,5.722368421,1.94198895,6.117127072,15.46740331,14.65666667
2020,°­¸ª,2020-06-27,Ç²¸¶´Ã,3593,0.09,0.31,236,1049,2476,1.049,0.230037037,18.60607735,11.78241758,1.790607735,5.349723757,21.95027624,21.07237569
2020,°­¸ª,2020-06-16,Ç²¸¶´Ã,2767,0.04,0.1,236,1049,2476,1.049,0.230037037,18.11160221,11.62934783,1.852486188,5.527071823,21.37403315,20.43149171
2020,°­¸ª,2020-03-05,±ñ¸¶´Ã,4625,0.02,0.11,236,1049,2476,1.049,0.230037037,5.603888889,5.155555556,2.028176796,5.760220994,7.49558011,7.103333333
2020,°­¸ª,2020-09-19,±ñ¸¶´Ã,4993,2.76,13.78,236,1049,2476,1.049,0.230037037,14.76132597,12.85,1.563535912,4.362983425,17.41878453,17.37845304
2020,°­¸ª,2020-05-30,Ç²¸¶´Ã,4096,0.05,0.2,236,1049,2476,1.049,0.230037037,16.54917127,10.23333333,1.868508287,5.816574586,19.72486188,18.81767956
2020,°­¸ª,2020-06-15,Ç²¸¶´Ã,2132,0.1,0.2,236,1049,2476,1.049,0.230037037,18.01878453,11.50967742,1.861878453,5.481767956,21.25801105,20.32762431
2020,°­¸ª,2020-06-26,Ç²¸¶´Ã,2919,0.04,0.11,236,1049,2476,1.049,0.230037037,18.54640884,11.90777778,1.787292818,5.380110497,21.90883978,21.02651934
2020,°­¸ª,2020-06-29,Ç²¸¶´Ã,2767,0.03,0.08,236,1049,2476,1.049,0.230037037,18.70718232,11.54193548,1.797237569,5.313259669,22.03259669,21.16740331
2020,°­¸ª,2020-04-16,±ñ¸¶´Ã,4974,0.02,0.09,236,1049,2476,1.049,0.230037037,11.06777778,5.266666667,1.968508287,6.11160221,13.89226519,13.03166667
2020,°­¸ª,2020-06-06,Ç²¸¶´Ã,4884,0.08,0.37,236,1049,2476,1.049,0.230037037,17.33038674,11.27045455,1.860220994,5.704972376,20.53756906,19.61381215
2020,°­¸ª,2020-06-10,Ç²¸¶´Ã,5760,0.005,0.03,236,1049,2476,1.049,0.230037037,17.61546961,11.44395604,1.901104972,5.600552486,20.82154696,19.91160221
2020,°­¸ª,2020-04-14,±ñ¸¶´Ã,5778,0.009,0.05,236,1049,2476,1.049,0.230037037,10.80444444,5.222857143,1.964640884,6.154696133,13.64309392,12.78777778
2020,°­¸ª,2020-06-05,¸¶´ÃÂÐ,6000,0.005,0.03,236,1049,2476,1.049,0.230037037,17.23701657,11.27045455,1.850828729,5.686187845,20.42983425,19.5121547
2020,°­¸ª,2020-06-01,¸¶´ÃÂÐ,7000,0.01,0.07,236,1049,2476,1.049,0.230037037,16.77679558,10.50804598,1.856906077,5.798342541,19.96740331,19.06022099
2020,°­¸ª,2020-06-05,Ç²¸¶´Ã,3906,0.07,0.27,236,1049,2476,1.049,0.230037037,17.23701657,11.27045455,1.850828729,5.686187845,20.42983425,19.5121547
2020,°­¸ª,2020-06-12,Ç²¸¶´Ã,3133,0.1,0.3,236,1049,2476,1.049,0.230037037,17.76353591,11.25268817,1.889502762,5.57679558,21.00662983,20.07955801
2020,°­¿ø°í¼º,2020-02-03,Ç²¸¶´Ã,1350,0.02,0.03,236,1049,2476,1.049,0.054529412,3.495,4.821052632,2.037569061,5.367955801,5.035359116,4.908888889
2020,°­¿ø°í¼º,2020-02-17,Ç²¸¶´Ã,2011,0.04,0.08,236,1049,2476,1.049,0.054529412,4.273888889,4.849122807,2.039779006,5.586740331,5.902762431,5.651666667
2020,°­¿ø°í¼º,2020-04-11,Ç²¸¶´Ã,1833,0.05,0.1,236,1049,2476,1.049,0.054529412,10.42444444,4.589705882,1.975138122,6.225414365,13.2519337,12.39944444
2020,°­¿ø°í¼º,2020-03-02,Ç²¸¶´Ã,1650,0.02,0.03,236,1049,2476,1.049,0.054529412,5.264444444,5.238709677,2.028729282,5.69558011,7.07679558,6.734444444
2020,°­¿ø°í¼º,2020-06-17,ÇÞ¸¶´Ã ÇÑÁö,2150,0.23,0.49,236,1049,2476,1.049,0.054529412,18.18674033,11.62934783,1.848066298,5.522651934,21.46022099,20.52209945
2020,°­¿ø°í¼º,2020-06-02,ÇÞ¸¶´Ã ÇÑÁö,1100,0.01,0.01,236,1049,2476,1.049,0.054529412,16.88066298,10.6255814,1.856906077,5.765745856,20.07900552,19.17348066
2020,°­¿ø°í¼º,2020-06-15,ÇÞ¸¶´Ã ÇÑÁö,2450,0.28,0.69,236,1049,2476,1.049,0.054529412,18.01878453,11.50967742,1.861878453,5.481767956,21.25801105,20.32762431
2020,°­¿ø°í¼º,2020-03-16,Ç²¸¶´Ã,1132,0.07,0.08,236,1049,2476,1.049,0.054529412,7.103333333,5.23015873,2.013259669,6.016022099,9.361878453,8.742777778
2020,°­¿ø°í¼º,2020-04-10,Ç²¸¶´Ã,1240,0.01,0.01,236,1049,2476,1.049,0.054529412,10.28555556,4.613432836,1.972928177,6.240331492,13.10939227,12.25611111
2020,°­¿ø°í¼º,2020-02-21,Ç²¸¶´Ã,1505,0.09,0.14,236,1049,2476,1.049,0.054529412,4.541111111,5.379661017,2.03480663,5.522099448,6.183425414,5.919444444
2020,°­¿ø°í¼º,2020-02-19,Ç²¸¶´Ã,1100,0.02,0.02,236,1049,2476,1.049,0.054529412,4.438333333,5.379661017,2.028729282,5.546961326,6.06519337,5.805
2020,°­¿ø°í¼º,2020-04-09,Ç²¸¶´Ã,1250,0.01,0.02,236,1049,2476,1.049,0.054529412,10.14333333,4.683333333,1.971823204,6.23480663,12.93812155,12.1
2020,°­¿ø°í¼º,2020-01-14,Ç²¸¶´Ã,2150,0.03,0.07,236,1049,2476,1.049,0.054529412,3.518333333,4.982692308,1.849723757,5.044198895,5.054696133,5.061666667
2020,°­¿ø°í¼º,2020-02-15,Ç²¸¶´Ã,2000,0.008,0.02,236,1049,2476,1.049,0.054529412,4.135,5.446551724,2.066850829,5.550828729,5.755248619,5.525
2020,°­¿ø°í¼º,2020-04-06,Ç²¸¶´Ã,750,0.004,0.003,236,1049,2476,1.049,0.054529412,9.79,5.545588235,1.989502762,6.163535912,12.51270718,11.66277778
2020,µ¿ÇØ,2020-06-02,¸¶´ÃÂÐ,8000,0.01,0.11,236,1049,2476,1.049,0.018,16.88066298,10.6255814,1.856906077,5.765745856,20.07900552,19.17348066
2020,µ¿ÇØ,2020-07-16,Ç²¸¶´Ã,1750,0.01,0.02,236,1049,2476,1.049,0.018,19.26685083,11.3287234,1.740331492,5.05359116,22.63370166,21.80552486
2020,µ¿ÇØ,2020-09-17,Ç²¸¶´Ã,6320,0.03,0.16,236,1049,2476,1.049,0.018,15.06850829,12.72857143,1.560773481,4.389502762,17.76850829,17.66353591
2020,µ¿ÇØ,2020-05-26,¸¶´ÃÂÐ,9600,0.02,0.16,236,1049,2476,1.049,0.018,16.0359116,10.29302326,1.872928177,5.753038674,19.16685083,18.27790055
2020,µ¿ÇØ,2020-07-11,Ç²¸¶´Ã,2600,0.01,0.03,236,1049,2476,1.049,0.018,19.15082873,11.32,1.763535912,5.146961326,22.49834254,21.65856354
2020,µ¿ÇØ,2020-07-04,Ç²¸¶´Ã,2333,0.01,0.03,236,1049,2476,1.049,0.018,18.92541436,11.47741935,1.769060773,5.270718232,22.2839779,21.42154696
2020,µ¿ÇØ,2020-07-07,Ç²¸¶´Ã,2720,0.03,0.07,236,1049,2476,1.049,0.018,19.03149171,11.32,1.762430939,5.185082873,22.38729282,21.54640884
2020,µ¿ÇØ,2020-07-09,Ç²¸¶´Ã,2200,0.02,0.03,236,1049,2476,1.049,0.018,19.07569061,11.32,1.749723757,5.137016575,22.41933702,21.59447514
2020,µ¿ÇØ,2020-09-12,Ç²¸¶´Ã,6320,0.03,0.16,236,1049,2476,1.049,0.018,15.86574586,12.62597403,1.556906077,4.45359116,18.66961326,18.39944751
2020,¿øÁÖ,2020-08-13,±ñ¸¶´Ã,5358,0.67,3.59,236,1049,2476,1.049,0.295848,18.50607735,12.03928571,1.54198895,4.934254144,22.02651934,21.29060773
2020,¿øÁÖ,2020-01-09,±ñ¸¶´Ã,3250,0.2,0.65,236,1049,2476,1.049,0.295848,3.721666667,4.788461538,1.854696133,5.013812155,5.219337017,5.243888889
2020,¿øÁÖ,2020-04-17,±ñ¸¶´Ã,4000,0.02,0.08,236,1049,2476,1.049,0.295848,11.19944444,5.266666667,1.970718232,6.141436464,14.03812155,13.17333333
2020,¿øÁÖ,2020-06-29,±âÅ¸,1667,0.03,0.05,236,1049,2476,1.049,0.295848,18.70718232,11.54193548,1.797237569,5.313259669,22.03259669,21.16740331
2020,¿øÁÖ,2020-04-15,¸¶´ÃÂÐ,4050,0.52,2.11,236,1049,2476,1.049,0.295848,10.93388889,5.33943662,1.969060773,6.119337017,13.75966851,12.90277778
2020,¿øÁÖ,2020-09-24,±ñ¸¶´Ã,6331,0.43,2.72,236,1049,2476,1.049,0.295848,13.97900552,13.03513514,1.574585635,4.323756906,16.46740331,16.59889503
2020,¿øÁÖ,2020-09-23,±âÅ¸,2833,0.13,0.37,236,1049,2476,1.049,0.295848,14.09171271,12.90133333,1.566850829,4.31878453,16.60055249,16.72707182
2020,¿øÁÖ,2020-06-24,±ñ¸¶´Ã,3960,0.57,2.24,236,1049,2476,1.049,0.295848,18.50110497,11.87252747,1.784530387,5.408287293,21.86077348,20.96629834
2020,¿øÁÖ,2020-06-10,Ç²¸¶´Ã,1571,0.41,0.64,236,1049,2476,1.049,0.295848,17.61546961,11.44395604,1.901104972,5.600552486,20.82154696,19.91160221
2020,¿øÁÖ,2020-09-21,±âÅ¸,2279,0.15,0.34,236,1049,2476,1.049,0.295848,14.40276243,12.85,1.564088398,4.340883978,16.9801105,17.04696133
2020,¿øÁÖ,2020-09-16,±ñ¸¶´Ã,6283,0.38,2.36,236,1049,2476,1.049,0.295848,15.25027624,12.72857143,1.559668508,4.35801105,17.93314917,17.80441989
2020,¿øÁÖ,2020-03-28,±ñ¸¶´Ã,3929,0.14,0.55,236,1049,2476,1.049,0.295848,8.622777778,5.3640625,2.016022099,6.157458564,11.26574586,10.45388889
2020,¿øÁÖ,2020-03-25,±ñ¸¶´Ã,3397,0.43,1.44,236,1049,2476,1.049,0.295848,8.237222222,5.359677419,2.013812155,6.22320442,10.88287293,10.06666667
2020,¿øÁÖ,2020-09-09,±ñ¸¶´Ã,6964,0.03,0.19,236,1049,2476,1.049,0.295848,16.25745856,12.5025641,1.551933702,4.493370166,19.18453039,18.84696133
2020,¿øÁÖ,2020-08-19,±ñ¸¶´Ã,6151,0.96,5.9,236,1049,2476,1.049,0.295848,18.26298343,11.73209877,1.535911602,5.025966851,21.74088398,21.00552486
2020,¿øÁÖ,2020-03-13,±ñ¸¶´Ã,3929,0.07,0.27,236,1049,2476,1.049,0.295848,6.713333333,5.244444444,2.004972376,6.039226519,8.883425414,8.309444444
2020,¿øÁÖ,2020-07-07,±ñ¸¶´Ã,3750,0.18,0.67,236,1049,2476,1.049,0.295848,19.03149171,11.32,1.762430939,5.185082873,22.38729282,21.54640884
2020,¿øÁÖ,2020-08-12,±ñ¸¶´Ã,6667,0.02,0.1,236,1049,2476,1.049,0.295848,18.57458564,12.03928571,1.545303867,4.942541436,22.09060773,21.35138122
2020,¿øÁÖ,2020-03-11,±ñ¸¶´Ã,3629,0.31,1.13,236,1049,2476,1.049,0.295848,6.414444444,5.318032787,2.01160221,6.001104972,8.526519337,7.997222222
2020,¿øÁÖ,2020-09-30,±ñ¸¶´Ã,6464,0.35,2.26,236,1049,2476,1.049,0.295848,13.30110497,13.65882353,1.597790055,4.401657459,15.71491713,15.84917127
2020,¿øÁÖ,2020-04-22,¸¶´ÃÂÐ,1300,0.04,0.05,236,1049,2476,1.049,0.295848,11.86222222,5.4,1.968508287,6.2,14.77127072,13.91
2020,¿øÁÖ,2020-08-06,±ñ¸¶´Ã,5643,0.7,3.95,236,1049,2476,1.049,0.295848,18.82265193,11.88522727,1.552486188,4.944198895,22.35303867,21.60773481
2020,¿øÁÖ,2020-09-28,±âÅ¸,1914,0.09,0.18,236,1049,2476,1.049,0.295848,13.50441989,13.65428571,1.600552486,4.360220994,15.93480663,16.07900552
2020,¿øÁÖ,2020-09-25,±ñ¸¶´Ã,6250,0.08,0.5,236,1049,2476,1.049,0.295848,13.88121547,13.20684932,1.589502762,4.349723757,16.35911602,16.4801105
2020,¿øÁÖ,2020-09-25,±âÅ¸,3033,0.16,0.49,236,1049,2476,1.049,0.295848,13.88121547,13.20684932,1.589502762,4.349723757,16.35911602,16.4801105
2020,¿øÁÖ,2020-06-12,¸¶´ÃÂÐ(¼öÀÔ),2875,0.28,0.8,236,1049,2476,1.049,0.295848,17.76353591,11.25268817,1.889502762,5.57679558,21.00662983,20.07955801
2020,¿øÁÖ,2020-09-24,±âÅ¸,2667,0.11,0.29,236,1049,2476,1.049,0.295848,13.97900552,13.03513514,1.574585635,4.323756906,16.46740331,16.59889503
